trans_id,buffercheck,street_direction,street_name,street_type,second_street_direction,row_id_1,zone_1,buffer_1,status_1,odd_even_1,ar_low_1,ar_high_1,row_id_2,zone_2,buffer_2,status_2,odd_even_2,ar_low_2,ar_high_2,row_id_3,zone_3,buffer_3,status_3,odd_even_3,ar_low_3,ar_high_3,row_id_4,zone_4,buffer_4,status_4,odd_even_4,ar_low_4,ar_high_4,row_id_5,zone_5,buffer_5,status_5,odd_even_5,ar_low_5,ar_high_5,row_id_6,zone_6,buffer_6,status_6,odd_even_6,ar_low_6,ar_high_6,geom,geomtext
132434,Zone Only,W,48TH,ST,,464,34,Zone,ACTIVE,E,3800,3898,964,34,Zone,ACTIVE,O,3801,3899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E61000000100000001020000000800000009D97A9611EE55C06134C1D82DE74440D08E7D9914EE55C02CECF4C42DE744408A3084F618EE55C049AD22A82DE74440D544D1BB1BEE55C02551BC952DE74440C25D0F6D1CEE55C0792723912DE74440DB3F71C51FEE55C0C5D5E27B2DE7444015A1477423EE55C006DD17672DE744401BA572ED25EE55C06E25A3552DE74440,"MULTILINESTRING((-87.719823474854 41.8060866301901,-87.7200072981025 41.8060842700873,-87.7202736178316 41.806080834324,-87.7204427283899 41.8060786408917,-87.7204849863111 41.8060780927326,-87.7206891637756 41.8060755593865,-87.7209139537338 41.8060730806847,-87.7210649127559 41.8060709997761))"
122935,Zone Only,W,18TH,ST,,1025,437,Zone,ACTIVE,E,3700,3760,383,437,Zone,ACTIVE,O,3701,3759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E6100000010000000102000000050000000DD7EE95EDED55C046AB7323B6ED44402A372506F0ED55C0B1E1BA0FB6ED444060FAE797F7ED55C0A79E51E2B5ED44400CDB2574FEED55C0827225B9B5ED4440AC634F8D01EE55C0A3C848ABB5ED4440,"MULTILINESTRING((-87.7176260788367 41.8571209254065,-87.7177749026711 41.8571185743816,-87.7182369008456 41.8571131609472,-87.7186556214985 41.8571082527969,-87.718844726113 41.8571066003217))"
132436,Zone Only,W,48TH,ST,,465,34,Zone,ACTIVE,E,3900,3998,993,34,Zone,ACTIVE,O,3901,3999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E6100000010000000102000000080000009DB1E53B3AEE55C05C21DACE2CE74440DDAA33E53DEE55C04972C5B92CE74440C0898AF940EE55C04A33E5AD2CE74440938C9F0B44EE55C0773B67972CE7444070A0914544EE55C0E91A83952CE744400B018C7F46EE55C08558E9822CE74440EA67AB5B4AEE55C0C5FCD1622CE744404444644C4EEE55C04C98254A2CE74440,"MULTILINESTRING((-87.7223043196777 41.806054932126,-87.7225277905049 41.8060524190992,-87.7227157452498 41.8060510033743,-87.7229031618211 41.8060483221115,-87.7229169771324 41.8060480966722,-87.723052870486 41.8060458793052,-87.7232884572874 41.8060420537309,-87.7235289553801 41.8060391124314))"
103484,Zone Only,W,DEMING,PL,,1057,143,Zone,ACTIVE,E,400,498,4916,143,Zone,ACTIVE,O,401,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000004000000FBF76AB9E9E855C09AD92C4500F74440BF1D4CADF4E855C00B5119FCF8F644405072AEE5F8E855C0635C902DF6F644403C90052700E955C0D92DB764F1F64440,"MULTILINESTRING((-87.6392653984657 41.9296957463259,-87.6399338954279 41.9294734119049,-87.6401914790706 41.9293877558601,-87.6406343035059 41.9292417425565))"
139211,Zone Only,W,123RD,ST,,1530,1309,Zone,ACTIVE,E,1400,1498,6968,1309,Zone,ACTIVE,O,1401,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000007000000F6C2C98100EA55C0E526F300CDD544403D71170E05EA55C0CFC8A4DFCCD54440C8380C460AEA55C05C0846B9CCD544404C19282D0EEA55C0142BE798CCD54440DDDF3B530EEA55C0D90FAB97CCD54440F0FE537410EA55C0EB332683CCD54440F532806214EA55C0A78C1262CCD54440,"MULTILINESTRING((-87.6562809439018 41.6703187167421,-87.6565585354737 41.6703147463428,-87.6568770522455 41.6703101722676,-87.6571152583685 41.6703063133956,-87.657124336692 41.6703061661971,-87.6572542972824 41.670303720144,-87.6574941875404 41.6702997770856))"
103487,Zone Only,W,ST JAMES,PL,,3189,143,Zone,ACTIVE,E,400,498,7042,143,Zone,ACTIVE,O,401,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E61000000100000001020000000A0000009A78CF1AE9E855C09253F87BDEF64440F6CDA938F1E855C0D6737F1CD9F644406310A5ECF8E855C076066F02D4F64440AA801AD6FCE855C088F8A66AD1F64440B765DD3CFFE855C027D42ECECFF64440C41913F601E955C0AB72FFFACDF6444020216E0C06E955C05747883DCBF644407548E28908E955C016D1F699C9F6444050111D0B0FE955C006E9A563C5F644404318FF5E13E955C0CE203B96C2F64440,"MULTILINESTRING((-87.6392275835118 41.9286646807224,-87.6397229822395 41.9285007116629,-87.6401931392625 41.9283450166812,-87.6404319056334 41.9282658877647,-87.6405784761508 41.9282167175918,-87.6407447039156 41.9281610247902,-87.6409941745264 41.9280774035857,-87.6411461553378 41.9280273871574,-87.6415431770195 41.9278988418683,-87.6418073168907 41.9278133190834))"
127473,Zone Only,S,DORCHESTER,AVE,,7957,1709,Zone,ACTIVE,E,6400,6498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E61000000100000001020000000A000000A481A569DAE555C015F41D3DAEE34440309CBB5CDAE555C09B7DF0D2A7E34440CF8A5B36DAE555C0EDE0D945A0E3444070911C26DAE555C07D49909B9AE344402A6ABD4FDAE555C0F90DE22796E344407C86AD15DBE555C0CF31E7828FE34440BFB1024EDBE555C066B7508D8DE3444069ED2A2EDCE555C0ABF7AFA885E344405E40EC20DDE555C052C337C57DE344407EC4A367DEE555C08917C10F72E34440,"MULTILINESTRING((-87.5914558521532 41.7787548443086,-87.5914527732973 41.7785590814849,-87.5914436239211 41.7783286393986,-87.5914397505746 41.77815575166,-87.5914496755364 41.7780198911459,-87.591496867617 41.7778171185379,-87.5915102983772 41.777757324612,-87.5915637416089 41.7775164469925,-87.5916216189521 41.7772757074623,-87.5916995143216 41.776918381961))"
139995,Zone Only,S,HOYNE,AVE,,1935,12,Zone,ACTIVE,E,9514,9558,1934,12,Zone,ACTIVE,O,9509,9511,5242,12,Zone,ACTIVE,O,9515,9557,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000006000000FCF0E6C82FEB55C05928E1254BDC44408A3F3BC22FEB55C02D49E82549DC444039BAAC942FEB55C017B8837D3BDC44409F86256A2FEB55C0725B74BD2EDC4440999BAF2B2FEB55C04E6352771CDC44404998E7FD2EEB55C06130448F0FDC4440,"MULTILINESTRING((-87.6747915511405 41.7210433339503,-87.6747899607273 41.7209823021134,-87.6747790991584 41.7205654996071,-87.6747689596618 41.7201763933325,-87.6747540678902 41.7196187164578,-87.6747431527775 41.7192248423532))"
132765,Zone Only,S,SAWYER,AVE,,3656,1010,Zone,ACTIVE,E,5514,5558,7099,1010,Zone,ACTIVE,O,5515,5559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000008000000829474201BED55C0209B9A4091E54440A670E3031BED55C0BBD3F7D48AE54440DECDA5E41AED55C00CC2E44682E544401B697ABB1AED55C0C453CA0077E544403857168D1AED55C0DDAD074567E54440FA89BD8C1AED55C089CA24B866E544402298B0591AED55C07C9B65D858E544404366724B1AED55C033FAE2C755E54440,"MULTILINESTRING((-87.704780687187 41.7934952502167,-87.7047738762945 41.7932993135541,-87.7047664279157 41.7930382363303,-87.7047566123405 41.7926941860128,-87.7047455518886 41.7922140395637,-87.7047454691855 41.7921972446102,-87.7047332977823 41.7917738433962,-87.7047299019987 41.7916803224838))"
108250,Zone Only,N,ELBRIDGE,AVE,,4502,95,Zone,ACTIVE,E,3006,3096,1263,95,Zone,ACTIVE,O,3017,3097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E61000000100000001020000000E00000024AD9309E8ED55C0212CFA95BAF74440AF242EB9E1ED55C05A1F4BCEBAF744407D7AE7E2DFED55C0F83EC9E5BAF74440101D8688DFED55C084A5A20FBBF7444043DE3881DFED55C030C5FC14BBF7444043490C4EDFED55C01EF7833ABBF74440BB3D15FADEED55C0A64AA190BBF7444081A36BCADEED55C00DB0C9D6BBF7444033A92A30DEED55C084EAACEBBCF74440696AD68ADBED55C0F39228C9C1F74440BAEEF0D5D7ED55C009D47A9AC8F74440AD49AC56D4ED55C0A8C1740ECFF7444064D1CC68D1ED55C0D7F1B77BD4F74440F93AB764CEED55C08C37810BDAF74440,"MULTILINESTRING((-87.7172874395515 41.935381648211,-87.7169020605677 41.9353883616265,-87.7167899380238 41.935391162171,-87.7167683896735 41.9353961509869,-87.7167666488031 41.9353967890005,-87.7167544479353 41.9354012626993,-87.7167344291146 41.9354115283543,-87.7167230654868 41.9354198918155,-87.7166862885104 41.9354528993909,-87.7165248006728 41.9356013725391,-87.716298566137 41.935809431052,-87.7160851175783 41.9360063619709,-87.71590633394 41.936171974961,-87.715722254692 41.9363417035048))"
133139,Zone Only,W,51ST,ST,,478,35,Zone,ACTIVE,E,6200,6232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000009000000637465DDBCF155C0AC89589B5EE6444053719825C0F155C03199F5775EE6444063C262B8C1F155C0A8A223675EE644406565DFACC3F155C0BFE76D525EE64440D91739E1C6F155C0B55D8C305EE6444071479C38C7F155C0ABFAF02C5EE64440FBC6F3DCC9F155C0A8D5F2105EE64440663E8962CDF155C0317F9FEB5DE644409A79D4FFD0F155C08777E0C75DE64440,"MULTILINESTRING((-87.777152394368 41.7997621710122,-87.7773527134607 41.7997579526149,-87.7774487461516 41.7997559474946,-87.7775680715182 41.7997534786841,-87.7777636582899 41.7997494397527,-87.7777844930804 41.7997490097672,-87.7779457455289 41.7997456727711,-87.7781606998702 41.7997412232202,-87.7783813071204 41.7997369619398))"
143282,Buffer Only,N,CAMPBELL,AVE,,7780,960,Buffer,ACTIVE,O,3801,3807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000009000000502F60D834EC55C07019F9D2A5F9444059075A0135EC55C0E703A636A6F9444033CF3F2435EC55C0996901DAA7F94440741EB83535EC55C00B550941ACF944401BFA0B4E35EC55C0093C6E84B2F944405A51E65435EC55C0BBE00247B4F94440A476465E35EC55C056735DAFB6F944407641F47935EC55C04595DCD1BDF9444033DCDD8D35EC55C0BA21772FC3F94440,"MULTILINESTRING((-87.6907254161172 41.9503730503374,-87.6907351855456 41.9503849325773,-87.6907435057772 41.9504349238297,-87.6907476709401 41.950569276387,-87.6907534710848 41.9507604158644,-87.690755104942 41.9508141292622,-87.6907573402519 41.9508876043607,-87.6907639394102 41.9511053397241,-87.6907686869243 41.951269086046))"
103489,Zone Only,W,ROSLYN,PL,,3395,143,Zone,ACTIVE,E,416,458,6267,143,Zone,ACTIVE,O,415,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000008000000EDFDABC5E8E855C003173918CCF64440FD88754EF0E855C0A1D8E60BC7F644407331E271F3E855C00FEBC6FCC4F644402830653FF7E855C0356E7E89C2F644400EDBD890FAE855C092D20A68C0F644406F89D447FEE855C0DA9C9FF8BDF64440C739FE5401E955C0CB837FF4BBF64440EBE54ACF0EE955C09F141A0BB3F64440,"MULTILINESTRING((-87.63920728489 41.928103473545,-87.6396671436123 41.9279494168452,-87.639858694927 41.927886578682,-87.640090798203 41.9278118007027,-87.6402933233005 41.9277467778058,-87.640520055347 41.9276724604949,-87.640706299083 41.9276109335547,-87.6415289145877 41.9273389699313))"
151030,Zone Only,S,JEFFERSON,ST,,2613,738,Zone,ACTIVE,O,321,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E6100000010000000102000000050000000FA6364E1FE955C07B14CF5662F04440BEA7361D1FE955C092EC241B56F04440C36A3FFC1EE955C00C11D10F4DF04440C64107C91EE955C08165A06340F0444000D21CAE1EE955C087AE40C938F04440,"MULTILINESTRING((-87.6425357373885 41.8780010710843,-87.6425240548842 41.8776277475637,-87.6425161952312 41.8773517390092,-87.6425039835804 41.8769650014101,-87.6424975663613 41.876732975562))"
130340,Zone Only,W,81ST,ST,,606,940,Zone,ACTIVE,E,38,56,4152,888,Zone,ACTIVE,O,37,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000005000000EE1BD5C80BE855C0AC3076F2A6DF4440A5EAF6E612E855C0497F59AFA6DF444078D9F16517E855C062C57E86A6DF44402090AEE51BE855C0146CB75FA6DF444086C619B31FE855C0F55BBA3EA6DF4440,"MULTILINESTRING((-87.6257192689079 41.7472823216534,-87.6261536990447 41.7472743212698,-87.6264281141101 41.7472694510459,-87.6267027096478 41.7472648282639,-87.6269347907747 41.747260895725))"
130344,Zone Only,W,80TH,ST,,600,64,Zone,ACTIVE,E,104,124,7096,64,Zone,ACTIVE,O,105,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000007000000A757478520E855C0D83141F6E1DF44408E4B8E0E23E855C0D0D73DDFE1DF4440422951CB26E855C000FF9CCCE1DF4440E8D9977F2AE855C085303CA9E1DF44405D965ED02CE855C0FCD41D93E1DF44401DCD078B30E855C042FB0277E1DF44401F68F45E34E855C062C7E84DE1DF4440,"MULTILINESTRING((-87.6269849011138 41.749083310922,-87.6271397008515 41.7490805675476,-87.6273678104963 41.7490783468802,-87.6275938971445 41.749074129476,-87.6277352260308 41.7490714927353,-87.627962834948 41.7490681423719,-87.6281964670929 41.7490632425895))"
110419,Zone Only,N,DRAKE,AVE,,1219,733,Zone,ACTIVE,E,4800,4898,4616,733,Zone,ACTIVE,O,4801,4899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000006000000D14C13DCE3ED55C02AF24C58F3FB4440816AA1FDE3ED55C0B6A6224DFCFB4440C4939D10E4ED55C0B5A5D62B02FC44408DEFFD31E4ED55C092508A7D0CFC44407C04E95DE4ED55C069C7CE051CFC444016297CABE4ED55C07C57B3EF2EFC4440,"MULTILINESTRING((-87.7170324505307 41.9683637977326,-87.7170404506997 41.9686371249385,-87.7170449770775 41.9688162611086,-87.7170529346315 41.9691311765065,-87.7170634055673 41.9696051845229,-87.7170819008355 41.9701823831265))"
110418,Zone Only,N,CHRISTIANA,AVE,,407,220,Zone,ACTIVE,E,4814,4856,4560,220,Zone,ACTIVE,O,4815,4857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E6100000010000000102000000080000006C76FED293ED55C0B884A10BF5FB4440E4443AFB93ED55C04EA9365303FC4440756F67FD93ED55C00F8D9EEA03FC44405363E31C94ED55C09C7BF3780CFC4440FA35B23894ED55C03211CC3F14FC4440F8BEE95894ED55C0C655146D1FFC4440553C017894ED55C0492B45E728FC44401E9F4E9594ED55C0083326A330FC4440,"MULTILINESTRING((-87.7121474728571 41.9684156931557,-87.7121570652994 41.9688514725591,-87.712157584201 41.9688695215392,-87.7121650906168 41.9691306294328,-87.7121717205372 41.9693679567739,-87.7121794016529 41.9697090482037,-87.7121868145053 41.9699982726803,-87.7121938007153 41.9702342926522))"
110417,Zone Only,N,SPAULDING,AVE,,3149,220,Zone,ACTIVE,E,4814,4852,3148,220,Zone,ACTIVE,O,4807,4853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E6100000010000000102000000080000002800CFBA7FED55C02EB86A7EF5FB4440B990F5ED7FED55C0E726A66604FC4440F01E33F57FED55C098E3C48206FC44407E19750A80ED55C0EE960B520FFC44403CCA572080ED55C03984FA6515FC444048BA554380ED55C000C6CA331EFC44408B32925C80ED55C037B56FF123FC4440442F868C80ED55C0DFBA020D31FC4440,"MULTILINESTRING((-87.7109210034838 41.9684293767062,-87.7109331987475 41.9688843070306,-87.7109349250056 41.96894869436,-87.7109399932433 41.9692175442304,-87.7109452111553 41.9694030259347,-87.7109535538849 41.9696717014413,-87.7109595706662 41.9698468966912,-87.7109710035703 41.9702469123201))"
103863,Zone Only,N,MAGNOLIA,AVE,,1864,143,Zone,ACTIVE,E,2030,2050,6584,143,Zone,ACTIVE,O,2015,2057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E61000000100000001020000001200000007A2115F38EA55C09AD2FA2788F544400B096E8936EA55C0D0FFBD888BF54440767701B635EA55C0081316C88CF544409E1D7A1F35EA55C0D0F55EAB8DF54440B9A0391B35EA55C0BDA6D0B18DF544406852070135EA55C046B383D98DF54440C58EDBB434EA55C04A8E3FAE8EF5444044BC5C9E34EA55C0241F3B058FF544404A62F97F34EA55C0021CF9F48FF54440FB1ACD7034EA55C03E04F60991F544403F801E8334EA55C0B88EA74995F544407CDEFB9034EA55C0FD5C148A98F54440BF948BA734EA55C0ECCF8AD49DF54440CD3E56CA34EA55C0773EBCFBA5F544404FF620ED34EA55C0E43DEE22AEF5444090D185ED34EA55C0165C2E3AAEF54440439C4A0A35EA55C02458B9DCB4F54440C7D01D3635EA55C03C03E431BDF54440,"MULTILINESTRING((-87.659690634937 41.9182176565857,-87.6595786642612 41.9183207442981,-87.6595282568286 41.9183588130746,-87.6594923679863 41.9183859075234,-87.659491354253 41.9183866757207,-87.6594851085189 41.9183914082592,-87.6594669479483 41.9184167681056,-87.6594615846271 41.918427137249,-87.6594543395414 41.9184557167391,-87.6594507220251 41.9184887362721,-87.6594550893651 41.9186183994438,-87.6594583949718 41.9187176322393,-87.6594637740227 41.9188790967745,-87.6594720690002 41.9191279095802,-87.6594803640266 41.9193767226496,-87.6594804579565 41.9193794943205,-87.6594873169534 41.9195819764139,-87.6594977656524 41.9198362696975))"
103860,Buffer Only,W,WEBSTER,AVE,,7106,143,Buffer,ACTIVE,E,1300,1398,7107,143,Buffer,ACTIVE,O,1301,1399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E6100000010000000102000000070000003402AEF65DEA55C03BAC05FBF7F54440295BE0CE63EA55C0A34759E3F7F54440CA9ECA1566EA55C0EE66E3DBF7F54440061C3DD567EA55C082A9FED3F7F544404E7DD36369EA55C00C30E9CCF7F5444044DE41746DEA55C07409C5B3F7F5444030ACD1D371EA55C0EEECFBA6F7F54440,"MULTILINESTRING((-87.6619850825599 41.9216302659701,-87.6623418036439 41.9216274438798,-87.6624807814325 41.9216265545236,-87.6625874611637 41.9216256135433,-87.6626824918105 41.9216247690784,-87.662930549931 41.9216217720122,-87.6631974742493 41.9216202478509))"
103861,Zone Only,N,RACINE,AVE,,3299,143,Zone,ACTIVE,E,2000,2060,6563,143,Zone,ACTIVE,O,2001,2059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E6100000010000000102000000090000006185084320EA55C01B80BE2482F54440F8A8164520EA55C0E88D069682F54440FD91E17520EA55C028128F068DF54440B0E0CD8920EA55C062332A3391F54440295931AF20EA55C076586F0899F54440D4CC62DF20EA55C03C94DA5FA4F54440B06E6FFB20EA55C0EC15CC74ABF54440A7B4162121EA55C0C3ADD403B5F5444088C39A3E21EA55C0A6DFC78BBDF54440,"MULTILINESTRING((-87.6582191069806 41.9180341653993,-87.6582195969858 41.9180476696018,-87.6582312300524 41.918366260394,-87.6582359800839 41.9184936481531,-87.6582448942105 41.9187326949768,-87.6582563843579 41.9190788094788,-87.6582630718428 41.9192949291717,-87.6582720491157 41.9195866383048,-87.6582790862432 41.9198469854303))"
110413,Zone Only,N,SAWYER,AVE,,3432,694,Zone,ACTIVE,E,5000,5098,6900,694,Zone,ACTIVE,O,5001,5099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000007000000AB1939606DED55C053629F1B6DFC4440BA7E048A6DED55C0402AD8AE76FC444020DCFA9F6DED55C0240B804B7EFC4440944F47C66DED55C0E3090EDF89FC4440DCD822E46DED55C0BB97B52D94FC44402ED509FD6DED55C0CC1D8EC89BFC4440C1B8AA2B6EED55C0FD74A5F7A8FC4440,"MULTILINESTRING((-87.7098007733936 41.9720797088854,-87.7098107379815 41.9723719172948,-87.7098159742168 41.9726042151654,-87.7098251053233 41.9729574984119,-87.7098322239212 41.9732720505412,-87.7098381610892 41.9735041326454,-87.7098492781834 41.9739064748664))"
110412,Zone Only,N,ST LOUIS,AVE,,3196,733,Zone,ACTIVE,E,4800,4898,6650,733,Zone,ACTIVE,O,4801,4899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000008000000CE00B0CDCFED55C0628A24C0F3FB44400D0307F4CFED55C08ADD3ACDFDFB444005B0C707D0ED55C07D018AA902FC4440B9E23E1ED0ED55C0FE79BB3008FC444065F36539D0ED55C02B236AEA11FC4440741DCF52D0ED55C0218378AE19FC4440DD274F81D0ED55C0C448225925FC44400AE24C9FD0ED55C00842DE652FFC4440,"MULTILINESTRING((-87.7158083170682 41.9683761766835,-87.7158174580074 41.9686829125813,-87.7158221674036 41.9688312457901,-87.7158275236242 41.9689999499715,-87.7158339973081 41.9692967432259,-87.7158400557144 41.9695337379874,-87.7158511422162 41.9698897759822,-87.7158582926569 41.970196469807))"
103864,Buffer Only,W,DICKENS,AVE,,7108,142,Buffer,ACTIVE,E,1200,1230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E61000000100000001020000000600000088C39A3E21EA55C0A6DFC78BBDF544403FCCADFA23EA55C013C94275BDF5444016C8599E2AEA55C0A7BB1962BDF54440BABDF1452BEA55C082303A60BDF544406FDCDF992FEA55C052B5D853BDF54440C7D01D3635EA55C03C03E431BDF54440,"MULTILINESTRING((-87.6582790862432 41.9198469854303,-87.6584459969754 41.9198443008519,-87.6588512303136 41.9198420167589,-87.6588911877397 41.919841793454,-87.6591553388732 41.9198403175493,-87.6594977656524 41.9198362696975))"
103865,Buffer Only,W,DICKENS,AVE,,7818,143,Buffer,ACTIVE,O,1245,1245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000007000000C7D01D3635EA55C03C03E431BDF54440F980E2F139EA55C0491F3C15BDF54440231ABC793DEA55C0675D82FDBCF54440F6506B383FEA55C09B9810F2BCF54440A016E66B3FEA55C01E84BBF0BCF5444085878BFC43EA55C039999DD3BCF5444016219B2749EA55C092DD3CB3BCF54440,"MULTILINESTRING((-87.6594977656524 41.9198362696975,-87.6597866737319 41.9198328536573,-87.6600021683631 41.9198300253436,-87.6601086662302 41.9198286610637,-87.6601209399182 41.919828502236,-87.6603995668975 41.9198250312351,-87.6607150092062 41.919821171493))"
114170,Zone Only,W,TALCOTT,AVE,,2961,14,Zone,ACTIVE,E,7300,7322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000006000000B2A2531ACEF355C08983B8DA56FE4440854BCA4ACEF355C0AA6FBB0757FE4440EF5CEC0FD1F355C089635C9A59FE44407B9C02A3D4F355C04D792BEB5CFE444008C44F17D7F355C0713517315FFE4440502DDE73DCF355C0C3EB2A1F64FE4440,"MULTILINESTRING((-87.8094545189622 41.9870255852648,-87.8094660735643 41.9870309510437,-87.8096351440652 41.9871094657056,-87.8098533177853 41.9872106516146,-87.8100031165087 41.9872800219845,-87.8103303594301 41.9874304732871))"
114171,Zone Only,N,OKETO,AVE,,2343,14,Zone,ACTIVE,E,5800,5862,2344,14,Zone,ACTIVE,O,5801,5863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E6100000010000000102000000090000008F24CA92F5F355C0A5056E1F1EFE444054E78A87F5F355C0BD971AB524FE44401A566981F5F355C01AE5443C2DFE444072716A76F5F355C0168BABF434FE44405F148177F5F355C0C8B7C5BD3BFE44402D5AC984F5F355C084C8559F45FE4440F7071B7DF5F355C0791CE5874CFE4440EF09D173F5F355C066433D3E54FE444013C7B76AF5F355C0EF56931C5AFE4440,"MULTILINESTRING((-87.811863610654 41.9852942740647,-87.8118609291535 41.9854952220771,-87.8118594673801 41.9857554756547,-87.8118568458065 41.9859910810102,-87.8118571053069 41.9861981597347,-87.8118602720576 41.9864997071136,-87.8118584407783 41.9867105358798,-87.8118562261004 41.9869458960664,-87.8118540568069 41.9871249885017))"
111434,Zone Only,N,CHRISTIANA,AVE,,403,95,Zone,ACTIVE,E,3000,3054,4559,95,Zone,ACTIVE,O,3001,3053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E6100000010000000102000000090000006493BCC583ED55C0F46CD0E7C3F744401DC213E683ED55C04DA9C7BACCF74440D0A30DFD83ED55C061FB0B0BD3F74440DB89FD1584ED55C09E38876AD9F74440D0A4952F84ED55C0E6D9E833E0F74440184A8C4F84ED55C015D79334E9F74440471CE96384ED55C01CE49704EFF74440FBF5028884ED55C09451BFC8F8F7444085C7B79884ED55C042764F45FFF74440,"MULTILINESTRING((-87.7111677495537 41.935666062136,-87.7111754601433 41.9359353518399,-87.7111809380724 41.9361280258661,-87.7111868835413 41.9363225136051,-87.7111929856649 41.9365296256035,-87.7112006063475 41.9368043634296,-87.7112054611654 41.9369817487388,-87.7112140683093 41.9372797903226,-87.7112180514069 41.9374777448652))"
136458,Zone Only,S,TROY,ST,,3045,1150,Zone,ACTIVE,O,7807,7809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000005000000F2AA59E2E0EC55C0E4A9A04632E04440A4A06BD3E0EC55C09A281F822DE044403A8668C1E0EC55C09A1776C127E04440D17E05A1E0EC55C04821BBC225E04440616BE717E0EC55C0C02D425922E04440,"MULTILINESTRING((-87.7012258411085 41.7515342983714,-87.7012222815561 41.7513888027326,-87.7012179871316 41.7512132479307,-87.7012102655092 41.751152364132,-87.7011775741535 41.7510482380999))"
111433,Zone Only,N,SPAULDING,AVE,,3142,95,Zone,ACTIVE,E,3000,3056,6720,95,Zone,ACTIVE,O,3001,3057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E61000000100000001020000000A00000005D7EEE16FED55C0E98D8E69C4F744409503C2FF6FED55C0F93323DFCCF74440D44C9A1170ED55C039461F1BD1F744406BD75D3370ED55C0C2744E33D9F74440CBC4543C70ED55C030472059DBF74440ED121F5970ED55C0C3AB1BA7E4F7444098FB907270ED55C0D9E2B22DEDF74440754A658D70ED55C064480198F4F74440BADB1DA370ED55C0F85DCC6AFAF74440086F0EB570ED55C0D12A00CAFFF74440,"MULTILINESTRING((-87.7099537689611 41.9356815286699,-87.709960879771 41.9359396860018,-87.709965134319 41.9360689070422,-87.7099731842442 41.9363159306609,-87.7099753215618 41.9363814742668,-87.7099821856934 41.9366654286491,-87.7099882522438 41.936925613734,-87.7099946488541 41.9371519094719,-87.7099998275361 41.9373296258818,-87.7100041047053 41.9374935627762))"
111430,Zone Only,N,BERNARD,ST,,7519,95,Zone,ACTIVE,E,3100,3144,7302,95,Zone,ACTIVE,O,3101,3145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0105000020E610000001000000010200000007000000B934D07AACED55C0C3711F33FEF744400D756AB1ACED55C03EAA7F5C0BF844402A1E7FDAACED55C0A40D3CC015F8444061F4E509ADED55C030BDDF0221F84440EFA84A2EADED55C01B3DB6F628F844404FB72A35ADED55C0CEDAC6DC2AF84440AFF0B46AADED55C0D016F0A539F84440,"MULTILINESTRING((-87.7136523278486 41.9374450591599,-87.7136653461095 41.9378467200627,-87.7136751405129 41.9381637852887,-87.7136864419604 41.9385074226833,-87.7136951188183 41.9387501134717,-87.7136967579984 41.9388080569239,-87.7137095229143 41.9392592832861))"
