ROW ID,STATUS,ZONE,ODD_EVEN,ADDRESS RANGE - LOW,ADDRESS RANGE - HIGH,STREET DIRECTION,STREET NAME,STREET TYPE,SECOND STREET DIRECTION,SPONSOR WARD,BUFFER,WARD - LOW,WARD - HIGH
1758,ACTIVE,34,E,4826,4874,S,LAWNDALE,AVE,,14,N,14,14
1757,ACTIVE,34,E,4700,4716,S,LAWNDALE,AVE,,14,N,14,14
1756,ACTIVE,733,E,4800,4898,N,LAWNDALE,AVE,,39,N,39,39
1755,ACTIVE,107,E,4500,4556,N,LAWNDALE,AVE,,39,N,39,39
1754,ACTIVE,107,E,4400,4498,N,LAWNDALE,AVE,,39,N,39,39
1753,ACTIVE,90,E,3944,3946,N,LAWNDALE,AVE,,39,N,39,39
1752,ACTIVE,90,O,3903,3943,N,LAWNDALE,AVE,,33,N,33,33
1751,ACTIVE,103,E,3500,3588,N,LAWNDALE,AVE,,30,N,30,30
1750,ACTIVE,585,E,3404,3456,N,LAWNDALE,AVE,,30,N,30,30
1749,ACTIVE,552,E,2902,2986,N,LAWNDALE,AVE,,30,N,30,30
1748,ACTIVE,93,E,2800,2858,N,LAWNDALE,AVE,,30,N,30,30
1747,ACTIVE,93,E,2700,2742,N,LAWNDALE,AVE,,35,N,35,35
1746,ACTIVE,93,E,2600,2658,N,LAWNDALE,AVE,,35,N,35,35
1745,ACTIVE,750,E,1616,1654,N,LAWNDALE,AVE,,26,N,26,26
1744,ACTIVE,407,E,1500,1542,N,LAWNDALE,AVE,,26,N,26,26
1743,ACTIVE,199,E,1100,1144,N,LAWNDALE,AVE,,27,N,27,27
1742,ACTIVE,51,E,1500,1598,N,LAWLER,AVE,,37,N,37,37
1741,ACTIVE,1308,O,5131,5155,S,LAVERGNE,AVE,,23,N,23,23
1740,ACTIVE,47,E,3306,3334,N,LAVERGNE,AVE,,38,N,38,38
1739,ACTIVE,19,E,1000,1098,N,LAVERGNE,AVE,,37,N,37,37
1738,ACTIVE,19,E,800,898,N,LAVERGNE,AVE,,37,N,37,37
1737,ACTIVE,4,E,5200,5288,S,LATROBE,AVE,,23,N,23,23
1736,ACTIVE,143,O,2101,2151,N,LARRABEE,ST,,43,N,43,43
1735,ACTIVE,143,E,2000,2070,N,LARRABEE,ST,,43,N,43,43
1734,ACTIVE,143,O,1701,1763,N,LARRABEE,ST,,43,N,43,43
1733,ACTIVE,143,E,1600,1650,N,LARRABEE,ST,,43,N,43,43
1732,ACTIVE,5,O,1351,1353,W,TAYLOR,ST,,02,N,2,2
1731,ACTIVE,4,E,5318,5340,S,LARAMIE,AVE,,23,N,23,23
1730,RESCINDED,4,O,5201,5217,S,LARAMIE,AVE,,23,N,23,23
1729,RESCINDED,4,E,5200,5218,S,LARAMIE,AVE,,23,N,23,23
1728,ACTIVE,264,O,4701,4759,N,LARAMIE,AVE,,45,N,45,45
1727,ACTIVE,264,O,4623,4663,N,LARAMIE,AVE,,45,N,45,45
1726,ACTIVE,51,O,4801,4899,W,WALTON,ST,,37,N,37,37
1725,ACTIVE,658,O,2837,2851,W,WALTON,ST,,26,N,26,26
1724,ACTIVE,148,O,17,33,S,WALLER,AVE,,29,N,29,29
1723,ACTIVE,953,O,1401,1499,N,WALLER,AVE,,29,N,29,29
1722,ACTIVE,38,E,5100,5198,S,LAPORTE,AVE,,23,N,23,23
1721,RESCINDED,625,O,2001,2099,N,LAPORTE,AVE,,31,N,31,31
1720,RESCINDED,625,E,2000,2098,N,LAPORTE,AVE,,31,N,31,31
1719,ACTIVE,87,O,7801,7847,S,LANGLEY,AVE,,06,N,6,6
1718,ACTIVE,4,O,5145,5145,S,LAMON,AVE,,23,N,23,23
1717,ACTIVE,4,O,5101,5143,S,LAMON,AVE,,23,N,23,23
1716,ACTIVE,4,E,5100,5148,S,LAMON,AVE,,23,N,23,23
1715,ACTIVE,120,O,4219,4219,N,LAMON,AVE,,45,N,45,45
1714,ACTIVE,120,E,4216,4228,N,LAMON,AVE,,45,N,45,45
1713,ACTIVE,341,O,3333,3359,N,LAMON,AVE,,38,N,38,38
1712,ACTIVE,341,O,3315,3327,N,LAMON,AVE,,38,N,38,38
1711,ACTIVE,341,E,3314,3328,N,LAMON,AVE,,38,N,38,38
1710,ACTIVE,341,O,3303,3307,N,LAMON,AVE,,38,N,38,38
1709,ACTIVE,341,E,3200,3252,N,LAMON,AVE,,30,N,30,30
1708,ACTIVE,578,O,1741,1799,N,LAMON,AVE,,37,N,37,37
1707,ACTIVE,56,O,6705,6749,N,LAKEWOOD,AVE,,49,N,49,49
1706,ACTIVE,56,E,6600,6698,N,LAKEWOOD,AVE,,40,N,40,40
1705,ACTIVE,855,O,11201,11257,S,WALLACE,ST,,34,N,34,34
1704,ACTIVE,56,E,6500,6598,N,LAKEWOOD,AVE,,40,N,40,40
1703,ACTIVE,56,E,6402,6498,N,LAKEWOOD,AVE,,40,N,40,40
1702,ACTIVE,56,O,6401,6499,N,LAKEWOOD,AVE,,40,N,40,40
1701,ACTIVE,56,O,6301,6357,N,LAKEWOOD,AVE,,40,N,40,40
1700,ACTIVE,56,E,6200,6258,N,LAKEWOOD,AVE,,48,N,48,48
1699,ACTIVE,383,E,3800,3898,N,LAKEWOOD,AVE,,44,N,44,44
1698,ACTIVE,383,E,3700,3798,N,LAKEWOOD,AVE,,44,N,44,44
1697,ACTIVE,383,E,3600,3698,N,LAKEWOOD,AVE,,44,N,44,44
1696,ACTIVE,143,E,2300,2398,N,LAKEWOOD,AVE,,32,N,32,32
1694,ACTIVE,161,O,10207,10229,S,WALDEN,PKWY,,19,N,19,19
1693,ACTIVE,143,E,2400,2798,N,LAKEVIEW,AVE,,43,Y,43,43
1692,ACTIVE,675,E,5712,5748,W,LAKE,ST,,29,N,29,29
1691,ACTIVE,383,E,3600,3698,N,LAKE SHORE,DR,,46,Y,46,46
1690,ACTIVE,383,E,3500,3598,N,LAKE SHORE,DR,,46,Y,46,46
1689,ACTIVE,267,O,9201,9259,S,WABASH,AVE,,06,N,6,6
1688,ACTIVE,129,O,8715,8759,S,WABASH,AVE,,06,N,6,6
1687,ACTIVE,74,O,1501,1549,N,LAKE SHORE,DR,,43,Y,43,43
1686,ACTIVE,74,E,1500,1550,N,LAKE SHORE,DR,,43,Y,43,43
1685,ACTIVE,74,O,1401,1447,N,LAKE SHORE,DR,,43,Y,43,43
1684,ACTIVE,74,E,1400,1448,N,LAKE SHORE,DR,,43,Y,43,43
1683,ACTIVE,74,O,1301,1359,N,LAKE SHORE,DR,,43,Y,43,43
1682,ACTIVE,74,E,1300,1360,N,LAKE SHORE,DR,,43,Y,43,43
1681,ACTIVE,121,O,8001,8059,S,WABASH,AVE,,06,N,6,6
1680,ACTIVE,1075,O,7401,7499,S,WABASH,AVE,,06,N,6,6
1679,ACTIVE,26,O,6601,6699,W,WABANSIA,AVE,,36,N,36,36
1678,ACTIVE,26,O,6001,6049,W,WABANSIA,AVE,,29,N,29,29
1677,ACTIVE,362,O,4801,4857,W,WABANSIA,AVE,,37,N,37,37
1676,RESCINDED,1148,E,11800,11898,S,LAFLIN,ST,,34,N,34,34
1675,ACTIVE,1191,E,8900,8998,S,LAFLIN,ST,,21,N,21,21
1674,ACTIVE,959,E,8800,8898,S,LAFLIN,ST,,21,N,21,21
1673,ACTIVE,1277,E,7900,7998,S,LAFLIN,ST,,21,N,21,21
1672,ACTIVE,783,E,1000,1098,S,LAFLIN,ST,,02,N,2,2
1671,ACTIVE,154,O,1901,1949,W,WABANSIA,AVE,,32,N,32,32
1670,ACTIVE,5,E,900,930,S,LAFLIN,ST,,02,N,2,2
1669,ACTIVE,5,E,800,864,S,LAFLIN,ST,,02,N,2,2
1668,ACTIVE,5,E,700,728,S,LAFLIN,ST,,25,N,25,25
1667,ACTIVE,56,O,6501,6551,N,LAKEWOOD,AVE,,40,N,40,40
1666,ACTIVE,5,E,612,620,S,LAFLIN,ST,,25,N,25,25
1665,ACTIVE,488,E,11700,11758,S,LAFAYETTE,AVE,,34,N,34,34
1664,ACTIVE,488,E,11600,11658,S,LAFAYETTE,AVE,,34,N,34,34
1663,ACTIVE,724,E,8200,8244,S,LAFAYETTE,AVE,,21,N,21,21
1662,ACTIVE,64,E,7914,7958,S,LAFAYETTE,AVE,,17,N,17,17
1661,ACTIVE,64,E,7104,7156,S,LAFAYETTE,AVE,,06,N,6,6
1660,ACTIVE,122,E,6804,6844,S,LAFAYETTE,AVE,,06,N,6,6
1659,ACTIVE,18,E,6400,6458,S,LA CROSSE,AVE,,13,N,13,13
1658,ACTIVE,18,E,6314,6358,S,LA CROSSE,AVE,,13,N,13,13
1657,ACTIVE,4,E,5100,5142,S,LA CROSSE,AVE,,23,N,23,23
1656,ACTIVE,181,O,5107,5155,N,LA CROSSE,AVE,,45,N,45,45
1655,ACTIVE,902,E,2014,2058,N,LA CROSSE,AVE,,31,N,31,31
1654,ACTIVE,912,E,200,250,N,LA CROSSE,AVE,,28,N,28,28
1653,ACTIVE,25,E,9600,9698,S,LA SALLE,ST,,21,N,21,21
1652,ACTIVE,25,E,9514,9556,S,LA SALLE,ST,,21,N,21,21
1651,ACTIVE,528,E,9400,9442,S,LA SALLE,ST,,21,N,21,21
1650,RESCINDED,64,E,7914,7958,S,LA SALLE,ST,,17,N,17,17
1649,ACTIVE,1673,E,800,998,S,LA SALLE,ST,,02,Y,2,2
1648,ACTIVE,1673,E,754,798,S,LA SALLE,ST,,,N,2,2
1647,ACTIVE,142,E,1720,1720,N,LA SALLE,ST,,43,Y,43,43
1646,ACTIVE,383,O,3801,3899,N,LAKEWOOD,AVE,,44,N,44,44
1645,ACTIVE,364,E,1032,1038,N,LA SALLE,ST,,43,Y,43,43
1644,ACTIVE,1307,O,927,933,N,LA SALLE,DR,,42,N,42,42
1643,ACTIVE,383,O,3401,3499,N,LAKEWOOD,AVE,,44,N,44,44
1642,ACTIVE,383,O,3301,3399,N,LAKEWOOD,AVE,,44,N,44,44
1641,ACTIVE,74,O,1201,1259,N,LAKE SHORE,DR,,43,Y,43,43
1640,ACTIVE,74,E,1200,1260,N,LAKE SHORE,DR,,43,Y,43,43
1639,ACTIVE,607,E,5900,5998,S,KOSTNER,AVE,,13,N,13,13
1638,ACTIVE,709,E,5800,5898,S,KOSTNER,AVE,,13,N,13,13
1637,ACTIVE,739,E,4300,4398,N,KOSTNER,AVE,,38,N,38,38
1636,ACTIVE,94,O,3501,3543,N,KOSTNER,AVE,,30,N,30,30
1635,ACTIVE,94,E,3400,3498,N,KOSTNER,AVE,,30,N,30,30
1634,ACTIVE,360,E,5536,5556,W,GRACE,ST,,38,N,38,38
1633,ACTIVE,330,E,5200,5256,W,GRACE,ST,,38,N,38,38
1632,ACTIVE,611,E,4400,4498,W,GRACE,ST,,38,N,38,38
1631,ACTIVE,868,E,4006,4036,W,GRACE,ST,,30,N,30,30
1630,ACTIVE,960,E,2404,2458,W,GRACE,ST,,47,N,47,47
1629,ACTIVE,383,O,1501,1599,W,GRACE,ST,,44,N,44,44
1628,ACTIVE,383,E,1500,1598,W,GRACE,ST,,47,N,47,47
1627,ACTIVE,64,E,7514,7558,S,HARVARD,AVE,,17,N,17,17
1626,ACTIVE,5,E,1500,1552,W,HARRISON,ST,,02,Y,2,2
1625,ACTIVE,5,O,1501,1529,W,HARRISON,ST,,25,Y,25,25
1624,ACTIVE,5,E,1400,1498,W,HARRISON,ST,,02,Y,2,2
1623,ACTIVE,738,E,550,550,W,HARRISON,ST,,02,N,2,2
1622,ACTIVE,32,E,5500,5556,S,HARPER,AVE,,05,N,5,5
1621,ACTIVE,11,O,5643,5651,S,HARLEM,AVE,,23,N,23,23
1620,ACTIVE,262,E,3104,3122,N,HARLEM,AVE,,36,N,36,36
1619,RESCINDED,614,E,10200,10298,S,HARDING,AVE,,19,N,19,
1618,ACTIVE,13,E,10106,10126,S,HARDING,AVE,,19,N,19,19
1617,RESCINDED,913,O,5401,5499,S,HARDING,AVE,,23,N,23,23
1616,RESCINDED,913,E,5400,5498,S,HARDING,AVE,,23,N,23,23
1615,ACTIVE,1404,E,5300,5358,S,HARDING,AVE,,23,N,23,23
1614,ACTIVE,23,O,5201,5257,S,HARDING,AVE,,23,N,23,23
1613,ACTIVE,37,O,5115,5159,S,HARDING,AVE,,23,N,23,23
1612,ACTIVE,1800,E,4800,4898,S,HARDING,AVE,,14,N,14,14
1611,ACTIVE,34,E,4714,4758,S,HARDING,AVE,,14,N,14,14
1610,ACTIVE,143,E,1900,1968,N,DAYTON,ST,,43,N,43,43
1609,ACTIVE,143,E,1800,1874,N,DAYTON,ST,,43,N,43,43
1608,ACTIVE,143,E,1700,1732,N,DAYTON,ST,,43,N,43,43
1607,ACTIVE,143,E,1626,1664,N,DAYTON,ST,,43,N,43,43
1606,ACTIVE,12,E,9800,9856,S,DAMEN,AVE,,19,N,19,19
1605,ACTIVE,12,E,9514,9554,S,DAMEN,AVE,,19,N,19,19
1604,ACTIVE,12,E,9400,9444,S,DAMEN,AVE,,19,N,19,19
1603,ACTIVE,12,E,9200,9298,S,DAMEN,AVE,,19,N,19,19
1602,RESCINDED,31,O,3801,3845,S,DAMEN,AVE,,11,N,11,11
1601,RESCINDED,31,E,3802,3844,S,DAMEN,AVE,,11,N,11,11
1600,ACTIVE,62,O,4701,4747,N,DAMEN,AVE,,47,Y,47,47
1599,ACTIVE,62,E,4700,4748,N,DAMEN,AVE,,47,Y,47,47
1598,ACTIVE,62,E,4600,4658,N,DAMEN,AVE,,47,Y,47,47
1597,ACTIVE,62,E,4500,4556,N,DAMEN,AVE,,47,N,47,47
1596,ACTIVE,339,E,5500,5550,W,DAKIN,ST,,38,N,38,38
1595,ACTIVE,133,E,5400,5458,W,DAKIN,ST,,38,N,38,38
1594,ACTIVE,133,E,5304,5354,W,DAKIN,ST,,38,N,38,38
1593,ACTIVE,133,E,5200,5258,W,DAKIN,ST,,38,N,38,38
1592,ACTIVE,48,E,4816,4860,W,DAKIN,ST,,45,N,45,45
1591,ACTIVE,90,E,3900,3956,W,DAKIN,ST,,39,N,39,39
1590,ACTIVE,383,E,1000,1098,W,DAKIN,ST,,44,N,44,44
1589,ACTIVE,383,O,901,999,W,DAKIN,ST,,46,N,46,44
1588,ACTIVE,383,O,801,899,W,DAKIN,ST,,46,Y,46,46
1587,ACTIVE,383,E,800,898,W,DAKIN,ST,,46,Y,46,46
1586,ACTIVE,341,E,6300,6398,W,CUYLER,AVE,,38,N,38,38
1585,ACTIVE,114,E,3300,3358,W,CUYLER,AVE,,33,N,33,33
1584,ACTIVE,827,O,901,999,W,CUYLER,AVE,,46,Y,46,46
1583,ACTIVE,827,E,900,998,W,CUYLER,AVE,,46,Y,46,46
1582,ACTIVE,827,O,801,899,W,CUYLER,AVE,,46,Y,46,46
1581,ACTIVE,827,E,800,898,W,CUYLER,AVE,,46,Y,46,46
1580,ACTIVE,827,E,900,960,W,CULLOM,AVE,,46,N,46,46
1579,RESCINDED,698,E,2600,2658,W,CULLERTON,ST,,28,N,28,28
1578,ACTIVE,885,E,2300,2344,W,CULLERTON,ST,,25,N,25,25
1577,ACTIVE,1014,E,2000,2098,W,CULLERTON,ST,,25,N,25,25
1576,ACTIVE,1677,E,300,324,E,CULLERTON,ST,,02,Y,2,2
1575,ACTIVE,1677,E,210,234,E,CULLERTON,ST,,02,N,2,2
1574,ACTIVE,831,E,5100,5198,W,CRYSTAL,ST,,37,N,37,37
1573,ACTIVE,629,E,2700,2798,W,CRYSTAL,ST,,26,N,26,26
1572,ACTIVE,154,E,1726,1758,W,CRYSTAL,ST,,01,N,1,1
1571,ACTIVE,142,E,1700,1748,N,CRILLY,CT,,43,N,43,43
1570,ACTIVE,670,E,9300,9398,S,CREGIER,AVE,,08,N,8,8
1569,RESCINDED,791,E,9300,9398,S,CRANDON,AVE,,07,N,7,7
1568,ACTIVE,520,O,8009,8059,S,CRANDON,AVE,,08,N,8,8
1567,ACTIVE,109,E,2100,2198,W,COULTER,ST,,25,N,25,25
1566,ACTIVE,109,E,2000,2098,W,COULTER,ST,,25,N,25,25
1565,ACTIVE,1359,O,3101,3199,W,42ND,ST,,14,N,14,14
1564,ACTIVE,1271,E,4832,4862,W,CORTLAND,ST,,31,N,31,31
1563,ACTIVE,934,E,3500,3598,W,CORTLAND,ST,,26,N,26,26
1562,ACTIVE,102,O,2413,2457,W,CORTLAND,ST,,01,N,1,1
1561,ACTIVE,111,E,4200,4258,W,CORTEZ,ST,,37,N,37,37
1560,ACTIVE,759,E,2700,2798,W,CORTEZ,ST,,01,N,1,1
1559,ACTIVE,759,E,2600,2658,W,CORTEZ,ST,,01,N,1,1
1558,ACTIVE,759,E,2500,2598,W,CORTEZ,ST,,01,N,1,1
1557,ACTIVE,759,E,2400,2498,W,CORTEZ,ST,,01,N,1,1
1556,ACTIVE,168,E,2300,2398,W,CORTEZ,ST,,01,N,1,1
1555,ACTIVE,204,E,1600,1698,W,CORTEZ,ST,,01,N,1,1
1554,ACTIVE,204,E,1500,1566,W,CORTEZ,ST,,27,N,27,27
1553,ACTIVE,204,E,1400,1466,W,CORTEZ,ST,,27,N,27,27
1552,ACTIVE,135,E,7800,7848,S,CORNELL,AVE,,08,N,8,8
1551,ACTIVE,45,E,6000,6056,W,CORNELIA,AVE,,38,N,38,38
1550,ACTIVE,10,E,5900,5958,W,CORNELIA,AVE,,38,N,38,38
1549,ACTIVE,1190,E,4700,4798,W,CORNELIA,AVE,,30,N,30,30
1548,ACTIVE,94,E,4300,4336,W,CORNELIA,AVE,,30,N,30,30
1547,ACTIVE,141,E,4014,4040,W,CORNELIA,AVE,,30,N,30,30
1546,ACTIVE,141,E,4004,4008,W,CORNELIA,AVE,,30,N,30,30
1545,ACTIVE,103,E,3700,3758,W,CORNELIA,AVE,,30,N,30,30
1544,ACTIVE,383,E,1500,1598,W,CORNELIA,AVE,,44,N,44,44
1543,ACTIVE,383,E,1400,1498,W,CORNELIA,AVE,,44,N,44,44
1542,ACTIVE,383,E,1050,1098,W,CORNELIA,AVE,,44,N,44,44
1541,ACTIVE,383,E,900,998,W,CORNELIA,AVE,,44,N,44,44
1540,ACTIVE,383,E,800,898,W,CORNELIA,AVE,,44,N,44,44
1539,ACTIVE,383,O,653,747,W,CORNELIA,AVE,,44,Y,44,44
1538,ACTIVE,383,E,512,644,W,CORNELIA,AVE,,46,Y,46,46
1537,RESCINDED,671,E,9300,9398,S,CONSTANCE,AVE,,08,N,8,8
1536,ACTIVE,447,E,8714,8758,S,CONSTANCE,AVE,,08,N,8,8
1535,ACTIVE,1185,E,8600,8698,S,CONSTANCE,AVE,,08,N,8,8
1533,ACTIVE,1675,E,100,198,E,13TH,ST,,02,N,2,2
1532,ACTIVE,1208,E,400,430,W,124TH,ST,,34,N,34,34
1531,ACTIVE,1208,E,300,398,W,124TH,ST,,34,N,34,34
1530,ACTIVE,1309,E,1400,1498,W,123RD,ST,,34,N,34,34
1529,ACTIVE,170,E,2100,2130,W,119TH,ST,,19,N,19,19
1528,ACTIVE,678,E,3400,3456,W,116TH,ST,,19,N,19,19
1527,ACTIVE,836,O,1,49,E,116TH,ST,,09,N,9,9
1526,ACTIVE,678,E,3232,3258,W,115TH,ST,,19,N,19,19
1525,ACTIVE,16,O,3501,3523,E,114TH,ST,,10,Y,10,10
1524,ACTIVE,16,E,3500,3524,E,114TH,ST,,10,Y,10,10
1523,ACTIVE,16,O,3435,3457,E,114TH,ST,,10,Y,10,10
1522,ACTIVE,16,E,3434,3458,E,114TH,ST,,10,Y,10,10
1521,ACTIVE,275,O,303,311,E,113TH,ST,,09,Y,9,9
1520,ACTIVE,275,E,304,310,E,113TH,ST,,,Y,9,9
1519,ACTIVE,27,O,3243,3251,W,111TH,ST,,19,N,19,19
1518,ACTIVE,27,E,3234,3252,W,111TH,ST,,19,N,19,19
1517,RESCINDED,788,O,201,299,W,111TH,PL,,34,Y,34,34
1516,RESCINDED,788,E,200,298,W,111TH,PL,,34,Y,34,34
1515,ACTIVE,28,E,2100,2142,W,110TH,PL,,19,N,19,19
1514,ACTIVE,28,E,2032,2062,W,110TH,PL,,19,N,19,19
1513,ACTIVE,28,O,2023,2063,W,110TH,PL,,19,N,19,19
1512,ACTIVE,1310,E,200,298,W,110TH,PL,,34,N,34,34
1511,ACTIVE,28,E,2410,2420,W,109TH,ST,,19,N,19,19
1510,ACTIVE,942,O,301,399,W,108TH,ST,,34,Y,34,34
1509,ACTIVE,942,E,300,400,W,108TH,ST,,34,Y,34,34
1508,ACTIVE,1270,O,3701,3731,E,105TH,ST,,10,N,10,10
1507,ACTIVE,161,O,1805,1837,W,104TH,ST,,19,N,19,19
1506,ACTIVE,1195,O,3701,3799,W,103RD,ST,,19,N,19,19
1505,ACTIVE,161,O,1811,1835,W,103RD,ST,,19,N,19,19
1504,ACTIVE,125,E,1808,1810,W,103RD,ST,,19,N,19,19
1503,ACTIVE,98,O,707,755,E,103RD,PL,,09,N,9,9
1502,ACTIVE,125,E,1704,1744,W,102ND,ST,,19,N,19,19
1501,ACTIVE,125,E,1620,1660,W,102ND,ST,,19,N,19,19
1500,ACTIVE,13,O,3901,3947,W,102ND,PL,,19,N,19,19
1499,RESCINDED,13,E,3900,3958,W,101ST,ST,,19,N,19,19
1498,ACTIVE,251,E,1700,1742,W,101ST,ST,,19,N,19,19
1497,ACTIVE,251,E,1618,1656,W,101ST,ST,,19,N,19,19
1496,RESCINDED,194,O,301,355,W,100TH,ST,,09,N,9,9
1495,ACTIVE,251,E,1700,1752,W,100TH,PL,,19,N,19,19
1494,ACTIVE,251,E,1618,1656,W,100TH,PL,,19,N,19,19
1493,ACTIVE,141,E,2900,2926,N,CENTRAL PARK,AVE,,30,N,30,30
1492,ACTIVE,141,E,2800,2858,N,CENTRAL PARK,AVE,,35,N,35,30
1491,ACTIVE,156,E,6438,6460,N,CENTRAL,AVE,,45,N,41,41
1490,ACTIVE,156,O,6435,6445,N,CENTRAL,AVE,,45,N,45,45
1489,ACTIVE,153,O,19,79,E,CEDAR,ST,,42,N,42,42
1488,ACTIVE,67,O,8711,8723,W,CATHERINE,AVE,,41,N,41,41
1487,ACTIVE,67,O,8649,8665,W,CATHERINE,AVE,,41,N,41,41
1486,ACTIVE,67,E,8500,8558,W,CATALPA,AVE,,41,N,41,41
1485,ACTIVE,67,E,8400,8454,W,CATALPA,AVE,,41,N,41,41
1484,ACTIVE,242,O,7323,7341,W,CATALPA,AVE,,41,N,41,41
1483,ACTIVE,101,E,5440,5550,W,CATALPA,AVE,,45,N,45,45
1482,ACTIVE,101,O,5307,5331,W,CATALPA,AVE,,45,N,45,45
1481,ACTIVE,101,E,5300,5398,W,CATALPA,AVE,,45,N,45,45
1480,ACTIVE,1,E,3404,3456,W,CATALPA,AVE,,39,N,39,39
1479,ACTIVE,281,E,3000,3050,W,CATALPA,AVE,,40,N,40,40
1478,ACTIVE,638,E,3500,3598,W,CARROLL,AVE,,28,N,28,28
1477,ACTIVE,77,O,7801,7853,S,CARPENTER,ST,,17,N,17,17
1476,RESCINDED,793,O,7001,7099,S,CARPENTER,ST,,17,N,17,17
1475,RESCINDED,793,E,7000,7098,S,CARPENTER,ST,,17,N,17,17
1474,ACTIVE,5,E,902,928,S,CARPENTER,ST,,25,N,25,25
1473,ACTIVE,5,O,903,927,S,CARPENTER,ST,,25,N,25,25
1472,ACTIVE,5,O,805,841,S,CARPENTER,ST,,25,N,25,25
1471,ACTIVE,5,O,701,729,S,CARPENTER,ST,,25,N,25,25
1470,ACTIVE,101,E,5400,5438,W,CARMEN,AVE,,45,N,45,45
1469,ACTIVE,101,E,5300,5358,W,CARMEN,AVE,,45,N,45,45
1468,ACTIVE,1122,O,4839,4859,W,CARMEN,AVE,,45,N,45,45
1467,ACTIVE,219,E,3100,3148,W,CARMEN,AVE,,33,N,33,33
1466,ACTIVE,994,O,2801,2899,W,CARMEN,AVE,,40,N,40,40
1465,ACTIVE,994,O,2701,2755,W,CARMEN,AVE,,40,N,40,40
1464,ACTIVE,847,E,6700,6798,S,CAMPBELL,AVE,,15,N,15,15
1463,RESCINDED,826,E,6200,6298,S,CAMPBELL,AVE,,15,N,15,15
1462,ACTIVE,252,E,5000,5042,S,CAMPBELL,AVE,,14,N,14,14
1461,ACTIVE,252,E,4900,4956,S,CAMPBELL,AVE,,14,N,14,14
1460,ACTIVE,1022,E,4700,4758,S,CAMPBELL,AVE,,12,N,12,12
1459,RESCINDED,764,O,4011,4011,S,CAMPBELL,AVE,,12,N,12,12
1458,ACTIVE,969,E,3900,3960,S,CAMPBELL,AVE,,12,N,12,12
1457,ACTIVE,80,O,2317,2345,W,GRENSHAW,ST,,25,N,25,25
1456,ACTIVE,80,E,2300,2316,W,GRENSHAW,ST,,25,N,25,25
1455,ACTIVE,783,E,1300,1358,W,GRENSHAW,ST,,02,N,2,2
1454,ACTIVE,67,E,8500,8558,W,GREGORY,ST,,41,N,41,41
1453,ACTIVE,67,E,8412,8454,W,GREGORY,ST,,41,N,41,41
1452,ACTIVE,41,E,7400,7466,W,GREGORY,ST,,41,N,41,41
1451,ACTIVE,353,E,7900,7948,S,GREENWOOD,AVE,,08,N,8,8
1450,ACTIVE,1194,E,6100,6160,S,GREENWOOD,AVE,,20,N,20,20
1449,ACTIVE,383,E,3900,3954,N,GREENVIEW,AVE,,47,N,47,47
1448,ACTIVE,383,E,3800,3898,N,GREENVIEW,AVE,,47,N,47,47
1447,ACTIVE,383,E,3700,3798,N,GREENVIEW,AVE,,44,N,44,44
1446,ACTIVE,383,E,3600,3698,N,GREENVIEW,AVE,,44,N,44,44
1445,ACTIVE,383,E,3500,3598,N,GREENVIEW,AVE,,44,N,44,44
1444,ACTIVE,383,E,3400,3498,N,GREENVIEW,AVE,,44,N,44,44
1443,ACTIVE,154,E,1200,1260,N,GREENVIEW,AVE,,01,N,1,1
1442,ACTIVE,754,E,9100,9198,S,GREEN,ST,,21,N,21,21
1441,RESCINDED,1464,E,8000,8098,S,GREEN,ST,,21,N,21,21
1440,ACTIVE,77,O,7957,7957,S,GREEN,ST,,17,Y,17,17
1439,ACTIVE,77,E,7958,7958,S,GREEN,ST,,17,Y,17,17
1438,ACTIVE,1296,E,400,498,S,GREEN,ST,,02,N,2,2
1437,ACTIVE,210,E,2,98,S,GREEN,ST,,27,N,27,27
1436,ACTIVE,1028,E,400,498,N,GREEN,ST,,27,N,27,27
1435,ACTIVE,143,E,500,556,W,GRANT,PL,,43,N,43,43
1434,ACTIVE,143,E,410,456,W,GRANT,PL,,43,N,43,43
1433,ACTIVE,139,E,6150,6160,W,GRAND,AVE,,29,N,29,29
1432,ACTIVE,354,O,5809,5811,W,GRAND,AVE,,29,N,29,29
1431,ACTIVE,155,O,1613,1699,N,HARDING,AVE,,30,N,30,30
1430,ACTIVE,193,O,1507,1543,N,HARDING,AVE,,30,N,30,30
1429,ACTIVE,584,O,1301,1343,N,HARDING,AVE,,27,N,27,27
1428,ACTIVE,152,O,3533,3557,S,HAMILTON,AVE,,11,N,11,11
1427,ACTIVE,716,E,3400,3498,S,HAMILTON,AVE,,11,N,11,11
1426,ACTIVE,1136,E,1706,1722,S,HAMILTON,AVE,,25,N,25,25
1425,RESCINDED,92,E,4800,4898,N,HAMILTON,AVE,,47,N,47,47
1424,ACTIVE,522,E,8716,8748,S,HALSTED,ST,,21,N,21,21
1423,ACTIVE,383,E,1400,1498,W,GRACE,ST,,44,N,44,44
1422,ACTIVE,383,E,1300,1398,W,GRACE,ST,,44,N,44,44
1421,ACTIVE,383,E,1200,1298,W,GRACE,ST,,44,N,44,44
1420,ACTIVE,587,O,1201,1299,N,HARDING,AVE,,27,N,27,27
1419,ACTIVE,584,O,1345,1399,N,HARDING,AVE,,30,N,30,30
1418,ACTIVE,383,E,1000,1098,W,GRACE,ST,,44,N,44,44
